ID,User,date,review,rating,type,sentiment
15,j*****0,,"2024-01-06 09:07 | Phân loại hàng: Kem,LÁo đẹp chất vải mặc mát, đáng mua và giao hàng nhanh 0:13",5,normal,"{'positive':85%,'negative':15%}"
15,hnhungz27,,"2023-11-28 13:09 | Phân loại hàng: Đen,LChất liệu: cot tonĐúng với mô tả: đẹpMàu sắc: đengiao hàng nhanh vải đẹp chất lượng áo thơm đóng gói quá là ok 0:10",5,normal,"{'positive':95%,'negative':5%}"
15,h*****l,,"2024-02-16 22:33 | Phân loại hàng: Đen,XLMọi người nên lùi 1 size nhé, áo form rộng, thun dầy dặn lắm, hình in đẹp, form áo đứng đẹp, mọi người nên mua nha. 0:05",5,normal,"{'positive':95%,'negative':5%}"
15,t*****0,,"2024-03-03 19:36 | Phân loại hàng: Đen,MChất liệu: vảiĐúng với mô tả: đúngMàu sắc: đenÁo đẹp lắm nha, “Em biết trái đất luôn quay theo trục của nó..đúng không? Vì vậy em là trục trái đất, anh là trái đất. Em chỉ cần đứng yên một chỗ, anh sẽ đến tìm em, được không?” 0:12",5,bot,
15,phungthithuy311,,,5,normal,
15,giamcangiare,,"2024-01-05 17:00 | Phân loại hàng: Kem,LÁo vải đẹp Shop gửi đủ hàng và giao nhanh,đóng gói chắc chắn,chất lượng sản phẩm oke so vs giá tiền sẽ ủng hộ tiếp 0:04",5,normal,
15,vq821ul3ns,,,5,normal,
15,trieutu98,,"2024-05-01 15:32 | Phân loại hàng: Đen,MĐúng với mô tả: yessChất liệu: cottonMàu sắc: đenHàng đặt sát ngày lễ nên giao mất mấy ngày. Chất vải dày dặn. Rất đáng mua 0:31",5,normal,"{'positive':90%,'negative':10%}"
15,khnhminh958,,"2024-01-07 15:59 | Phân loại hàng: Đen,MĐúng với mô tả: đúngChất liệu: cottonMàu sắc: đenSp như hình đẹp còn kèm giấy thơm nữa mn nên mua 0:13",5,normal,"{'positive':95%,'negative':5%}"
15,b*****7,,"2024-03-07 21:28 | Phân loại hàng: Đen,Láo xinh xĩuuuuuuu, vải mặc rất là thoải mái luôn, thích quá trời luôn áaaaaaaaa 0:12",5,normal,
15,thaohuyenne,,"2024-01-15 18:32 | Phân loại hàng: Đen,XLáo đẹp nha, tui m7 56kg size to nhất là ok, qua mông nhe,shop còn cho giấy thơm vô nữa Xuất sắc nên mua ha 0:14",5,normal,
15,Người dùng Shopee,,"2023-11-28 13:09 | Phân loại hàng: Kem,LĐúng với mô tả: đúngMàu sắc: giống hìnhMik cao 1m63-50kg mặc size L vừa người lắm luôn nhennn Sản phẩm như mong đợi luôn 10 điểm:33",5,bot,"{'positive':95%,'negative':5%}"
15,conheochipchip,,"2023-12-23 13:32 | Phân loại hàng: Đen,XLMàu sắc: đenĐúng với mô tả: okChất liệu: okkkHĐH Android free mà quay đc ko ạ huhu thở dài một tiếng đồng hồ ngưng tụ thành công của t đi học về r thì a trả lời đi r vừa qua 0:26",5,normal,"{'positive':10%,'negative':90%}"
15,cpsrjlfbjt,,"2023-11-09 10:12 | Phân loại hàng: Xám,LChất liệu: đượcMàu sắc: đượcĐúng với mô tả: đượcÁo đẹp lắm mọi người nên mua nhia mà mình pass Cho cái Tk trong video (hình ảnh mang tính chất nhận xu) 0:06",5,normal,"{'positive':90%,'negative':10%}"
15,t*****7,,,5,bot,
15,2*****9,,"2023-12-18 15:24 | Phân loại hàng: Kem,Lkiểu đẹp áo ko quá rộng size phù hợp vs người thích oversize như mình 0:08",5,normal,"{'positive':80%,'negative':20%}"
15,q*****1,,"2024-04-12 19:21 | Phân loại hàng: Xám đậm,MMàu sắc: xám đậmĐúng với mô tả: .Chất liệu: vảiMàu này nhìn cũng ổn. Vì nhiều áo đen nên mua màu khác thử để đổi gió. 0:05",5,normal,"{'positive':70%,'negative':30%}"
15,t*****7,,"2024-01-28 12:44 | Phân loại hàng: Kem,MChất liệu: cottonMàu sắc: kemsản phẩm okk lắm nha, mình thấy tiền vậy là sản phẩm tốt ấy ạ 1báo cáo",5,bot,"{'positive':100%,'negative':0%}"
15,p*****9,,"2024-01-28 15:42 | Phân loại hàng: Đen,MTiền nào của nấy nha. Vải với mình mặc mùa thu hợp, hình in chưa biết có bị dính nhau sau giặt không. Hình dth, giá như này cũng có thể trải nghiệm mua nha. Có lót giấy thơm nên áo không có mùi hôi đâu nha. 0:13",5,normal,
15,a*****2,,"2023-11-28 20:33 | Phân loại hàng: Kem,MĐúng với mô tả: đúngMàu sắc: kemgiao hàng nhanh tầm 3 ngày là có hàng . lần đầu mình mua ở shop này vải dày dặn ít chỉ thừa có giấy thơmm đóng gói hàng đẹp mà size M sao mình cảm thấy hơi to 😂 10/10 0:04",5,normal,"{'positive':95%,'negative':5%}"
15,ph_thao17,,"2023-11-08 15:18 | Phân loại hàng: Xám,MÁo đẹp lắm, vải cầm chắc tay, mua ở 8yo không bao giờ thất vọng, sẽ ủng hộ tiếp 0:05",5,normal,"{'positive':95%,'negative':5%}"
15,c*****g,,"2024-03-10 09:46 | Phân loại hàng: Kem,LMàu sắc: kemChất liệu: cottonÁo xinh, đẹp với ảnh mô tả. Giao hàng nhanh và sẽ tiếp tục ủng hộ shop 0:12",5,normal,"{'positive':95%,'negative':5%}"
15,mai_thuy1234,,"2024-07-20 16:13 | Phân loại hàng: Kem,MChất liệu: okeeeÁo xinh xắn Hình đẹp quá trời 10đ chất Áo cũng oce la...xinh 0:44",5,normal,"{'positive':90%,'negative':10%}"
15,fywy93l_p0,,"2024-03-14 19:31 | Phân loại hàng: Kem,LChất liệu: mátĐúng với mô tả: chuẩnÁo xinh lắm ạ mn mua về mặc quá oki luôn đấy 🥰🥰🥰 0:05",5,normal,"{'positive':100%,'negative':0%}"
15,ngoctram1286,,"2023-10-29 20:04 | Phân loại hàng: Xám,LĐúng với mô tả: dep mátMàu sắc: depChất liệu: totvải đep lắm mà cổ chật hơi tiếc",5,normal,"{'positive':80%,'negative':20%}"
15,le_nhu_y333,,"2024-01-14 21:18 | Phân loại hàng: Đen,LMàu sắc: đenChất liệu: vảiĐúng với mô tả: đúngÁo hình in đẹp sắc nét có cái hơi to bề ngang giao hàng nhanh 0:22",5,normal,"{'positive':90%,'negative':10%}"
15,fresh2108,,"2024-04-23 15:51 | Phân loại hàng: Đen,MĐúng với mô tả: vải côttonChất liệu: cottonMàu sắc: đenÁo form đẹp, mày đẹp, hình in xinh lắm. Nhưng áo k thấm hồ hôi lắm, hơi bí xíu. 10đỉm ạ. Vẫn xứng đáng mua hâhhahah",5,normal,"{'positive':70%,'negative':30%}"
15,tinvit767,,"2024-02-15 09:34 | Phân loại hàng: Kem,XLMàu sắc: yupp tỷ đồng phục đến biên giớiĐúng với mô tả: đúbg nâChất liệu: sắt vàng mã bạc kim cươngXịn vãii lần thứ 2 mua ở sốp rùi đồ xịn lắm 0:04",5,normal,
15,h*****4,,"2023-12-18 09:46 | Phân loại hàng: Đen,MÁo hình xinh, vải mềm. K nghĩ dưới 100k mà áo chất lượng như thế. Mỗi tội phần cầu vai may dài quá xuống cánh tay nên mặc vào vai bị nhô lên nhìn khá đô con 🥲 0:06",5,bot,"{'positive':70%,'negative':30%}"
15,a*****1,,"2023-11-13 22:26 | Phân loại hàng: Đen,MĐúng với mô tả: đúngMàu sắc: đenChất liệu: thunvải ổn, hình in đẹp chắc chắn, mặc mát, giao hàng nhanh 0:07",5,normal,"{'positive':95%,'negative':5%}"
15,erik20.04,,"2024-01-06 17:05 | Phân loại hàng: Đen,XLChất liệu: vảiĐúng với mô tả: đúngMàu sắc: đenVải giày hình in chất chắn không sợ dính vào nhau giao hàng nhanh sẽ ủng hộ 8YO nữaaaaa 0:12",5,normal,
15,thelm856,,"2024-01-03 15:48 | Phân loại hàng: Đen,LMàu sắc: đẹp i chang trong mô tảChất liệu: chất liệu vải tốtĐúng với mô tả: đúng với mô tả",5,normal,"{'positive':80%,'negative':20%}"
15,tuitenpunha,,"2023-11-18 08:33 | Phân loại hàng: Kem,MChất liệu: ổn nha,với giá này của brand thì hợp lí và phải chăng ạ,có điều k thể nào dày như những brand khác,nhma vải vẫn ổn,lên form okay,đóng gói xinh và cẩn thận,có giấy thơm đầy đủ ạaaĐúng với mô tả: đúngrcm nên mua nha mấy bà,giá hạt rẻ quá trờiii",5,normal,"{'positive':95%,'negative':5%}"
15,_*****n,,"2023-11-06 14:40 | Phân loại hàng: Kem,Máo đẹp, thơm vải mát Trong mặt phẳng Oxy, cho vectơ u⃗ =(3;4) và hai điểm A(2;1),B(−4;9). Khi đó:",5,normal,"{'positive':0%,'negative':100%}"
15,t*****o,,"2023-12-15 11:23 | Phân loại hàng: Kem,MShop giao hàng nhanh giao hàng đầy đủ chất vải áo dày mát co giãn 4 chiều 0:04",5,bot,"{'positive':80%,'negative':20%}"
15,nhatthiennek,,"2023-12-12 22:43 | Phân loại hàng: Đen,XLMàu sắc: đẹp nhaĐúng với mô tả: cóChất liệu: ổnVì là hàng dành cho hssv nên giá thành rẻ mà chất lượng cao nha lên hình cũng đẹp nx",5,normal,"{'positive':95%,'negative':5%}"
15,y*****8,,"2024-08-06 12:44 | Phân loại hàng: Kem,LMàu sắc: kemChất liệu: thunÁo đẹp, xinh cực, chất vải cũng ko nóng lắm nhưng cũng ko đc coi là mát, vải ko quá dày 0:29",5,normal,"{'positive':70%,'negative':30%}"
15,5*****r,,"2023-11-02 11:32 | Phân loại hàng: Kem,Máo màu kem ngả vàng chút, với giá sale thì ổn nhưng giá thường thì mình nghĩ chất vải cần ổn hơn. Trong tầm giá có thể mua được áo có vải dày và mượt hơn, shop xem xét hì 0:05",5,normal,"{'positive':40%,'negative':60%}"
15,bichtram270102,,"2023-12-01 19:55 | Phân loại hàng: Đen,LGiao hàng rất nhanh. Chất lượng vải oki hợp với giá tiền mình bỏ ra . Lần sau ủng hộ tiếp 0:06",5,normal,"{'positive':95%,'negative':5%}"
15,thiennky,,"2024-01-04 12:10 | Phân loại hàng: Xám đậm,MMàu sắc: xámĐúng với mô tả: đúng với mô tảChất liệu: vảiGiao hàng nhanh , áo hơi to so với mình , chắc giặc đc vài lần sẽ xù lông , vãi áo không quá đầ 0:14",5,normal,"{'positive':40%,'negative':60%}"
15,nhicm954,,"2023-12-20 13:36 | Phân loại hàng: Kem,MĐúng với mô tả: yesChất liệu: cottonMàu sắc: be10đ ko có nhưng . Đóng gói cẩn thận có kèm giấy thơm mở ra áo thơm phức. Giao hàng nhanh , ai còn phân vân thì mua đi nha. Tuyệt vời 😍💯",5,normal,"{'positive':100%,'negative':0%}"
15,h*****2,,"2024-03-17 19:38 | Phân loại hàng: Đen,LĐúng với mô tả: đúngMàu sắc: đenChất liệu: cottonChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",5,bot,
15,copizme,,"2023-11-28 23:03 | Phân loại hàng: Kem,XLMàu sắc: kemĐúng với mô tả: đúngChất liệu: thunMàu be ngả vàng hơn là nâu, giao nhanh hàng y chang mẫu 0:05",5,normal,"{'positive':80%,'negative':20%}"
15,t*****6,,,5,bot,
15,kieunguyennguyenngoc,,"2024-01-09 18:41 | Phân loại hàng: Kem,MĐúng với mô tả: ddungsMàu sắc: kemChất liệu: kh btÁo đẹp lắm nha mn, nên mua nha, vải ok lắm kh dày cx kh mỏng đâu, hình in sắc nét, chx giặt nên kh bt có bị bong chốc hình kh nx",5,normal,
15,bct.sara,,,5,normal,
15,v*****8,,"2023-12-30 22:55 | Phân loại hàng: Kem,MĐúng với mô tả: đúngMàu sắc: giống mẫuChất liệu: ko btÁo khá ok. Chất lượng ổn. Chưa mặc nên ko bt có mát ko. Ship nhanh nha",5,bot,"{'positive':80%,'negative':20%}"
15,nhntrn275,,"2024-01-04 18:30 | Phân loại hàng: Đen,LMàu sắc: đenĐúng với mô tả: đúngMua size L sợ rộng mà mai là vừa người dài đến mông vừa ý mình, áo xinhh lắmmm ạ",5,normal,"{'positive':80%,'negative':20%}"
15,t*****3,,"2023-11-26 09:41 | Phân loại hàng: Đen,MChất liệu: CottonĐúng với mô tả: ĐúnggMàu sắc: ĐenÁo xinh giá phù hợp vs túi tiènn, giao hàng lại nhanh nx. Nói chung là nên mua nhaa:>>",5,bot,"{'positive':90%,'negative':10%}"
15,nhunghunh598,,"2024-04-20 08:59 | Phân loại hàng: Đen,LĐúng với mô tả: đúng với mẫuChất liệu: dày tốtMàu sắc: đenÁo xinh lắm nha m.n nên muaa 0:16",5,normal,"{'positive':90%,'negative':10%}"
15,tumk8068,,"2024-04-18 12:14 | Phân loại hàng: Đen,MMàu sắc: denChất liệu: cottĐúng với mô tả: đúngHàng nhận được rất hài lòng hình đẹp sắc nét ưng ý 0:09",5,normal,
15,huhuhaha156,,"2023-12-28 22:14 | Phân loại hàng: Đen,MChất liệu: êmMàu sắc: đenĐúng với mô tả: đúng như ảnh( hình ảnh mang tính chất nhận xu nhưng nhận xét là thật ) tr ơi áo xinh xỉuuu gói cẩn thận còn ship nhanh nói chung là áo trên cả tuyệt vời luonn áo đỉnh mà giá rẻ chốt liền đi mấy nànggg",5,normal,"{'positive':95%,'negative':5%}"
15,minhvnguyen791,,"2024-02-23 20:57 | Phân loại hàng: Kem,LChất liệu: vảiĐúng với mô tả: đúngMàu sắc: beÁo đẹp lắm luôn ạ. Shop giao hàng nhanh. Áo rẻ mà đẹp lắm luôn ý 0:04",5,normal,"{'positive':95%,'negative':5%}"
15,n*****5,,"2023-11-17 14:16 | Phân loại hàng: Kem,MMàu sắc: kemChất liệu: vaiÁo khá okeee Chất liệu vải mềm vừa ko quá mỏng Giao hàng nhanh",5,bot,"{'positive':80%,'negative':20%}"
15,nth.ctu_0,,"2023-12-10 22:09 | Phân loại hàng: Đen,Máo rất là đẹp luôn nha, cổ áo hơi bé nhma xinh lắm ạ, mấy bà giặt áo cẩn thận nha, tui nghĩ là hình dễ bong á, nhma giặt cẩn thận là hong sao nè 0:13 1báo cáo",5,normal,"{'positive':95%,'negative':5%}"
15,ngnlththanh692,,"2024-01-15 23:06 | Phân loại hàng: Đen,MMàu sắc: màu đenĐúng với mô tả: đúng với mô tảChất liệu: chất liệu tốthình ảnh mang tính chất minh họa 0:32",5,normal,
15,nguyenthihuyentran2602,,"2023-10-26 16:55 | Phân loại hàng: Kem,MMàu sắc: kemChất liệu: thunĐúng với mô tả: đúngGiao hàng đúng thời hạn và đóng gói sản phẩm cẩn thận 0:07 2báo cáo",5,normal,"{'positive':95%,'negative':5%}"
15,v*****8,,,5,bot,
15,minh_duc1908,,"2023-11-30 00:18 | Phân loại hàng: Kem,LChất liệu: áo phongĐúng với mô tả: đẹpKhá ứng ý với sản phẩm dù giá thành rẽ nhưng chất lượng khá ok 0:06",5,normal,
15,minhhau1211,,"2023-12-27 23:22 | Phân loại hàng: Đen,XLMàu sắc: đẹpChất liệu: tốtShop đóng gói rất chắc chắn Hình ảnh và video chỉ mang tính chất nhận xu 0:04",5,normal,"{'positive':80%,'negative':20%}"
15,ntmt241108,,"2024-02-26 20:50 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: đẹp lắmĐúng với mô tả: đúng với mô tảáo đẹp lắm mua của shop 2 lần rồi áo đẹp 0:07",5,normal,"{'positive':100%,'negative':0%}"
15,n*****5,,"2023-11-23 15:51 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: như hình ảnháo đẹp lắm nha vải cũng ok hình in sắc nét giao hàng nhánh 0:05",5,bot,"{'positive':90%,'negative':10%}"
15,m*****1,,"2024-03-22 16:22 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: đúng với mô tảChất liệu: thun mátGiao hàng nhanh, chất lượng sản phẩm tốt, đẹp, nên mua 0:04",5,bot,"{'positive':100%,'negative':0%}"
15,h*****2,,"2023-10-28 19:29 | Phân loại hàng: Đen,MChất liệu: vảiĐúng với mô tả: đúngMàu sắc: đenẢnh , video mang tính chất nhận xu , áo chất lượng so với giá tiền . Nên muaaaaaaa",5,bot,"{'positive':95%,'negative':5%}"
15,_22zg0e21w,,"2024-01-03 16:36 | Phân loại hàng: Kem,L+ Chất liệu: PREMIUM COTTON + Mềm - Mịn - Mát - Không đổ lông - Chống co rút + Cổ áo dày bản hơn, bo cổ dày 3cm, nhưng mặc vẫn thoải mái và không bị thô. Lên form đẹp hơn, không bị dão cổ 0:21",5,normal,"{'positive':95%,'negative':5%}"
15,phngnhidng577,,"2024-02-27 17:17 | Phân loại hàng: Đen,MChất liệu: ổn cx đẹpĐúng với mô tả: đúng hìnhMàu sắc: đenÁo đẹp giao hàng nhanh shipper tận tình",5,normal,
15,bichtuyen250104,,"2023-12-17 14:43 | Phân loại hàng: Đen,MĐúng với mô tả: đúngChất liệu: thunMàu sắc: đenÁo đẹp lắm, giá rẻ, ko bị nhắn, có giấy thơm nữa, shop chu đáo 0:04",5,normal,"{'positive':100%,'negative':0%}"
15,tnhdin501,,"2024-05-26 09:22 | Phân loại hàng: Đen,LĐúng với mô tả: Đúng với mô tảMàu sắc: chuẩnChất liệu: cotton mátHàng về nhanh shipper rất nhiệt tình hàng rất đẹp lần sau ủng hộ shop tiếp",5,normal,"{'positive':100%,'negative':0%}"
15,kimloi221208,,"2023-11-14 17:22 | Phân loại hàng: Kem,LMàu sắc: đẹpĐúng với mô tả: vải ôkVới giá này thì vải như z là quá ôk với hình in kh sợ bị bong đâu nha mng nchung là rất đáng mua, giao siu nhanh nua nho mng",5,normal,"{'positive':70%,'negative':30%}"
15,q9fv9sg2it,,"2024-05-20 17:01 | Phân loại hàng: Đen,XLMàu sắc: đenĐúng với mô tả: đúng lunChất liệu: vải xịnnnnGiao hàng nhanh, áo đẹp, vải thích nhưng hơi rộng 0:04",5,normal,
15,_zfmv8f905,,"2024-06-28 10:48 | Phân loại hàng: Đen,MChất liệu: tốt vải đẹpMàu sắc: giống hìnhĐúng với mô tả: 👍Nên mua nhé! 0:06",5,normal,
15,quynhanh663,,"2024-03-09 22:37 | Phân loại hàng: Xám đậm,LChất liệu: tootsMàu sắc: đúngĐúng với mô tả: đúngĐường may cẩn thận, vải mát và đẹp. Sẽ tiếp tục mua ở shop 0:07",5,normal,"{'positive':100%,'negative':0%}"
15,1qpxkv9ouc,,,5,normal,
15,cpsrjlfbjt,,"2023-11-08 16:35 | Phân loại hàng: Kem,XLMàu sắc: đượcĐúng với mô tả: đượcChất liệu: đượcÁo đẹp lắm ạ thơm nữa cổ áo to chứ kh nhỏ đâu giá lại rẻ",5,normal,"{'positive':90%,'negative':10%}"
15,t*****6,,"2024-01-11 12:26 | Phân loại hàng: Đen,MĐúng với mô tả: đúng với mo taChất liệu: thunMàu sắc: đenÁo đẹp mặc rất mát ship nhiệt tình Áo rất rất thơm mình sẽ ủng hộ shop tiếp Hình ảnh minh họa thui chứ mik lười chụp Áo đẹp nên mua nha mn☺️ 0:06",5,bot,
15,d*****5,,"2023-11-29 11:27 | Phân loại hàng: Đen,XLĐúng với mô tả: đúngMàu sắc: đenChất liệu: cottonÁo đẹp, đúng mẫu, giao nhanh, đặt size xl nên áo quá to luôn, mấy bạn tầm m6 nên cân nhắc 0:07",5,bot,"{'positive':60%,'negative':40%}"
15,nhiimn,,,5,normal,
15,l*****n,,"2024-03-01 12:17 | Phân loại hàng: Đen,XLChất liệu: đẹpMàu sắc: đẹpĐúng với mô tả: juanm68 mặc vừa XL nha (kiểu tui muốn rộng ấy nên tui đặt XL) vải ngon lắm nha mấy bồ, dày vừa phải áa. in cũng nét ác",5,bot,"{'positive':95%,'negative':5%}"
15,v*****2,,,5,normal,
15,qunhtrn169,,"2023-12-20 14:02 | Phân loại hàng: Đen,MSản phẩm tốt chất vải mền mại và mát . mua về ai thấy cũng khen nên mua 0:13",5,normal,"{'positive':90%,'negative':10%}"
15,tndhuynh,,"2024-04-16 12:48 | Phân loại hàng: Đen,MĐúng với mô tả: đúngÁo oke nha mọi người, vải bận mát, không bị nóng, minhg m55 bạn size M vừa in 0:05",5,normal,
15,n*****2,,"2024-02-23 22:48 | Phân loại hàng: Xám đậm,LMàu sắc: xámChất liệu: cottonÁo đẹp lắm ạ sẽ mua lại 0:15",5,bot,"{'positive':100%,'negative':0%}"
15,kang1603,,"2024-06-10 12:48 | Phân loại hàng: Xám đậm,MÁo xinh lắm, giống ảnh, mình m52, 51kg, đặt size m thì vừa in, vẫn giữ được form rộng, k quá rộng hay dài, vải ổn, mịn, k quá dày",5,normal,"{'positive':90%,'negative':10%}"
15,ann_3156,,"2024-01-29 12:12 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đenĐúng với mô tả: yéÁo đẹp lắm nha, giao hàng nhanh, nói chung không có gì để chê, mọi người nên mua nha, hình ảnh mang tính chất minh họa 0:05",5,normal,"{'positive':95%,'negative':5%}"
15,ob4xucoog2,,"2024-01-11 11:22 | Phân loại hàng: Đen,MMàu sắc: denĐúng với mô tả: depChất liệu: vaiáo đẹp nha mấy má 0:14",5,normal,"{'positive':80%,'negative':20%}"
15,phuongthuybui168,,"2024-03-21 13:00 | Phân loại hàng: Xám đậm,LÁo mặc vừa người m68,51kg qua mông. Bạn nào thik đúng size thì có thể mua size M . Chất tất nhiên ko thể so vs các brand lớn nhưng nói chung cũng ổn áp . Hình in sắc nét",5,normal,"{'positive':80%,'negative':20%}"
15,phanchau016,,"2023-11-23 13:52 | Phân loại hàng: Đen,LMàu sắc: đenChất liệu: vải cottonĐúng với mô tả: tốtĐc giảm còn 60k mà vải dày dặn nặng tay hình in rõ nét giao hàng nhanh nữa",5,normal,"{'positive':80%,'negative':20%}"
15,quz4c05v27,,"2024-05-18 22:59 | Phân loại hàng: Đen,XLGiao hàng nhanh. Form đẹp , hình in cũng đẹp. Nên mua nhé. Hình và video chỉ mang tính chất muốn nhận xu😗 0:05",5,normal,"{'positive':90%,'negative':10%}"
15,t*****9,,"2024-04-20 11:53 | Phân loại hàng: Kem,LMàu sắc: kem, beChất liệu: cottonĐúng với mô tả: đúngsize L có việc r là hơi kh được rộng á, kiểu mặc ôm người thì ok nma mình cao m65 nặng 55 cân mặc xl đẹp hơn nhìu í 0:07",5,bot,"{'positive':70%,'negative':30%}"
15,dangtuyetmai_15526,,"2023-11-25 10:49 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: vai cottonĐúng với mô tả: dunghơi mỏng mặc mát giá rẻ nhung ma đẹp chất lượng ok đóng gói cẩn thận 0:17",5,normal,"{'positive':80%,'negative':20%}"
15,cmthnguyn,,,5,normal,
15,qpssd5_3ph,,"2024-06-30 12:39 | Phân loại hàng: Đen,LMàu sắc: đenChất liệu: xịnĐúng với mô tả: rấttttt đúngvừa túi tiền vải mát dày recommend nên mua",5,normal,"{'positive':100%,'negative':0%}"
15,t*****4,,"2024-03-17 18:03 | Phân loại hàng: Đen,LÁo đẹp vải không quá mỏng phù hợp với giá tiền nhưng mà cái hình in giặt lâu dễ tróc ra nha 0:13",5,bot,
15,n*****7,,,4,bot,
15,thiennky,,"2024-01-04 12:10 | Phân loại hàng: Xám đậm,MMàu sắc: xámĐúng với mô tả: đúng với mô tảChất liệu: vảiGiao hàng nhanh , áo hơi to so với mình , chắc giặc đc vài lần sẽ xù lông , vãi áo không quá đầ 0:14",4,normal,"{'positive':30%,'negative':70%}"
15,phngnhidng577,,"2024-02-27 17:17 | Phân loại hàng: Đen,MChất liệu: ổn cx đẹpĐúng với mô tả: đúng hìnhMàu sắc: đenÁo đẹp giao hàng nhanh shipper tận tình",4,normal,"{'positive':95%,'negative':5%}"
15,d*****5,,"2023-11-29 11:27 | Phân loại hàng: Đen,XLĐúng với mô tả: đúngMàu sắc: đenChất liệu: cottonÁo đẹp, đúng mẫu, giao nhanh, đặt size xl nên áo quá to luôn, mấy bạn tầm m6 nên cân nhắc 0:07",4,bot,"{'positive':70%,'negative':30%}"
15,y*****b,,"2024-02-22 21:20 | Phân loại hàng: Xám đậm,Mshop trả lời tin nhắn khá nhanh, vải mỏng mát, hình in hơi dỏm nha 0:18",4,normal,"{'positive':10%,'negative':90%}"
15,trangbabiiii,,"2023-11-09 10:20 | Phân loại hàng: Kem,LĐúng với mô tả: giống với ảnhMàu sắc: kemXinh nhaaa có giấy thơm vải cx ổn",4,normal,
15,n*****7,,,4,bot,
15,thiennky,,"2024-01-04 12:10 | Phân loại hàng: Xám đậm,MMàu sắc: xámĐúng với mô tả: đúng với mô tảChất liệu: vảiGiao hàng nhanh , áo hơi to so với mình , chắc giặc đc vài lần sẽ xù lông , vãi áo không quá đầ 0:14",4,normal,"{'positive':50%,'negative':50%}"
15,phngnhidng577,,"2024-02-27 17:17 | Phân loại hàng: Đen,MChất liệu: ổn cx đẹpĐúng với mô tả: đúng hìnhMàu sắc: đenÁo đẹp giao hàng nhanh shipper tận tình",4,normal,"{'positive':90%,'negative':10%}"
15,d*****5,,"2023-11-29 11:27 | Phân loại hàng: Đen,XLĐúng với mô tả: đúngMàu sắc: đenChất liệu: cottonÁo đẹp, đúng mẫu, giao nhanh, đặt size xl nên áo quá to luôn, mấy bạn tầm m6 nên cân nhắc 0:07",4,bot,"{'positive':75%,'negative':25%}"
15,y*****b,,"2024-02-22 21:20 | Phân loại hàng: Xám đậm,Mshop trả lời tin nhắn khá nhanh, vải mỏng mát, hình in hơi dỏm nha 0:18",4,normal,"{'positive':30%,'negative':70%}"
15,trangbabiiii,,"2023-11-09 10:20 | Phân loại hàng: Kem,LĐúng với mô tả: giống với ảnhMàu sắc: kemXinh nhaaa có giấy thơm vải cx ổn",4,normal,"{'positive':80%,'negative':20%}"
15,kc_8hiip4b,,"2024-02-18 12:42 | Phân loại hàng: Đen,MHàng đẹp không dấu vết! Phông Pain in nổi xịn sò về hàng đủ màu ạ Tầm này bán các em này quá hợp",4,normal,"{'positive':95%,'negative':5%}"
15,l*****8,,"2024-05-09 16:48 | Phân loại hàng: Đen,LGiao hàng đúng chất vải ổn cổ áo hơi cao gây nóng nhìn béo hình in dễ bay 0:04",4,bot,"{'positive':40%,'negative':60%}"
15,kukurushiroi,,"2024-02-16 12:57 | Phân loại hàng: Đen,MĐúng với mô tả: Bình thườngMàu sắc: blackChất liệu: cottonÁo khá ổn, với giá này là tốt rồi.Nhưng thái độ của anh ship khó cọc làm khách hàng cảm thấy khó chịu",4,normal,"{'positive':40%,'negative':60%}"
15,ngcgiuphmth046,,"2023-12-17 23:01 | Phân loại hàng: Kem,XLhàng okkk nhé nênnnn mia chấttt vải tạm được nói chung okkkkkk",4,normal,"{'positive':0%,'negative':100%}"
15,mh0uhob46p,,"2023-12-22 11:39 | Phân loại hàng: Kem,LMàu sắc: beĐúng với mô tả: đúngggÁo đẹp, hình in sắc nét",4,normal,
15,thylinhtinh,,"2024-03-07 12:45 | Phân loại hàng: Đen,XLChất áo dày dặn nhưng nghe có vẻ ko được mát đâu. Săn được 91k mặc cũng tạm",4,normal,"{'positive':40%,'negative':60%}"
15,nguyenthu_0108,,"2024-01-16 22:44 | Phân loại hàng: Đen,LChất liệu: vải cottonĐúng với mô tả: đúngMàu sắc: đenmặc mát",4,normal,
15,i45ccidn59,,"2024-01-18 10:49 | Phân loại hàng: Xám đậm,LÁo hơi mỏng mặc hơi bị lộ viền, chất không được tốt như trước nữa hơi puồn 0:09",4,normal,"{'positive':20%,'negative':80%}"
15,u*****8,,"2024-02-20 21:04 | Phân loại hàng: Đen,MÁo cũng đẹp nma mình kh ưng í lắm tại cái vải với giá tiền này thì kh đáng mấy bạn nào da trắng hãy mua màu be nha còn kh thì mua màu đen nha :))",4,normal,"{'positive':95%,'negative':5%}"
